"record_id","site","state_territory","source","county_fips","counties_served","population_served","sample_id","sample_collect_date","sample_type","sample_matrix","sample_location","flow_rate","concentration_method","pasteurized","pcr_type","extraction_method","major_lab_method","inhibition_detect","inhibition_adjust","ntc_amplify","pcr_target","pcr_gene_target_agg","pcr_target_avg_conc","pcr_target_units","lod_sewage","pcr_target_detect","pcr_target_avg_conc_lin","pcr_target_flowpop_lin","pcr_target_mic_lin","hum_frac_target_mic","hum_frac_mic_conc","hum_frac_mic_unit","rec_eff_percent","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","date_updated"
"e766fab5c69b3a7bc1369ae03954bc90","480","il","State_Territory","17157","Randolph","6814","05149b774ee02f70cbbcf165507a6296","2025-02-20","24-hr flow-weighted composite","raw wastewater","wwtp","0.1027","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","16050.0","copies/l wastewater","4050.0","yes","16050.0","915704.03713","0.00040","pepper mild mottle virus","39660000","copies/l wastewater","26.90376","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"0e17389a75d363f5c7ff1581a38598ba","169","ca","CDC_Verily","06081","San Mateo","27000","3fe20f420792edf8b4ed04cd153da304","2025-05-27","24-hr flow-weighted composite","post grit removal","wwtp","1.5","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","157725.0","0.0","pepper mild mottle virus","209458007.80308","copies/l wastewater","74.3","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"0170f567a7b84b19b65c27f2881bdeae","728","md","CDC_Verily","24003","Anne Arundel","11802","4706c11470c3b19a87887c7bcf091f1f","2026-04-28","24-hr flow-weighted composite","post grit removal","wwtp","2.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","481113.37062","0.000020","pepper mild mottle virus","38895043.00308","copies/l wastewater","107.3","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"98f533bfcabebcbe7dd5ebc6a0f0b8b8","189","ca","State_Territory","06101","Sutter","70000","5917ea65ab879d79ccb5cfc12491d93f","2025-12-22","24-hr flow-weighted composite","raw wastewater","wwtp","5.7","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","74660.1","copies/l wastewater","1500.0","yes","74660.1","23013207.89254","0.00013","pepper mild mottle virus","564169760","copies/l wastewater","39.9","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"ea47feed3e64471c46629b4670ffbdb0","550","ks","State_Territory","20091","Johnson","54985","ba20cd061ff114fafc22e75f39df1b35","2024-11-26","24-hr time-weighted composite","raw wastewater","wwtp","5.53","ceres nanotrap","no","qiagen dpcr","qiagen allprep powerviral dna/rna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","2687.0","no","1343.5","511481.99504","0.0","pepper mild mottle virus","4756441134.68401","copies/l wastewater","2.82424","bcov vaccine","raw sample","6.6","2026-07-31T11:01:00.000"
"8cd72284583007258eca1acc9ea72afd","2425","al","State_Territory","01111","Randolph","5311","0de7e2397e0335d380acbb31087d0fe1","2026-03-15","24-hr time-weighted composite","raw wastewater","wwtp","0.199","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","3275.8","no","1637.9","232314.29587","0.000070","pmmov (gt-digital)","22270764.3","copies/l wastewater","23.3","bcov vaccine","raw sample","5.0","2026-07-31T11:01:00.000"
"7098285d0cea5a3a766665b2a37f3920","16","ak","CDC_Verily","02110","Juneau","22000","dcf5f69abe59286711dd66d8787c3937","2025-11-19","grab","raw wastewater","wwtp","3.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","387143.18182","0.000090","pepper mild mottle virus","8417262.15138","copies/l wastewater","15.2","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"e25de2d7e2da935b797bba0bf69924ec","2125","wi","State_Territory","55039","Fond Du Lac","65000","771e81477cbabdb893b8f79e2a5c428f","2026-04-19","24-hr flow-weighted composite","raw wastewater","wwtp","14.312","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","49893.0","no","24946.5","20792579.53082","0.00108","pepper mild mottle virus","23184491","copies/l wastewater","35.833","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"30338c7178984fa8e9cabe1f7472bb08","497","il","State_Territory","17195","Whiteside","18678","c0cae8217d13c205c2ad74c504b7395d","2024-08-14","24-hr flow-weighted composite","raw wastewater","wwtp","1.47","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","603286.72502","0.000010","pepper mild mottle virus","268734375","copies/l wastewater","45.61704","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"81cfb99973e5102d273524abc1a936ca","1820","sc","CDC_Verily","45047","Greenwood","48000","e50933918952a838a2eb6ebb7677be0e","2024-09-05","24-hr time-weighted composite","post grit removal","wwtp","5.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","295734.375","0.000010","pepper mild mottle virus","74333890.48615","copies/l wastewater","65.1","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"ea52ff042a54b32d64a0fffd49fd0196","1853","tx","CDC_Verily","48113","Dallas","313164","241ab525f7cdeeaf9077d3e210864670","2025-11-04","grab","raw wastewater","upstream","28.9","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","261998.64927","0.000010","pepper mild mottle virus","105894174.42462","copies/l wastewater","63.3","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"88de8a400afa979e098889f2fd9be299","1914","tx","CDC_Verily","48453","Travis","539116","b007f8ea0bff67224a1403db8da1d6bb","2025-04-02","24-hr time-weighted composite","post grit removal","wwtp","45.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","236975.43757","0.0","pepper mild mottle virus","488824406.64615","copies/l wastewater","180.5","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"770be98361efffa11fd348fbee3ec233","455","il","State_Territory","17097","Lake","105208","bb35d23a89dc09867e0841ca17ae9bfe","2024-06-03","24-hr time-weighted composite","raw wastewater","wwtp","17.4","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","1267760.71211","0.0","pepper mild mottle virus","420834375","copies/l wastewater","51.33042","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"586c9727de97b94974db1517a88f1115","135","ca","State_Territory","06059","Orange","1800000","822bd0e2c11df92b76d35859646cc969","2023-04-16","24-hr time-weighted composite","raw wastewater","wwtp","121.56","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","191730.51","0.0","pepper mild mottle virus","941221710","copies/l wastewater","58.0","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"1075b1ffaea6a0ffe9acd6a4ebc222ee","2124","wi","State_Territory","55017, 55035","Eau Claire, Chippewa","77714","365ad1444c20e5e7ae0f999dc8290460","2025-02-17","24-hr flow-weighted composite","raw wastewater","wwtp","6.49","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","17280.0","copies/l wastewater","49893.0","no","24946.5","7886182.69989","0.00014","pepper mild mottle virus","176080000","copies/l wastewater","39.718","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"e8ca165e1089c9a98e11342eeaa08d0c","1367","ny","State_Territory","36071","Orange","42921","35a441317d67821a10046dbeab840e5e","2026-03-17","24-hr flow-weighted composite","raw wastewater","wwtp","9.76","ceres nanotrap","no","dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","61","not tested","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","25641.03","no","12820.515","11035632.63238","0.000070","pmmov (gt-digital)","196605128.21509","copies/l wastewater","62.23","bcov culture","raw sample","10000.0","2026-07-31T11:01:00.000"
"f06365b29394c3d3acdc4f2770fa0716","1768","pa","CDC_Verily","42019","Butler","45000","61475156d69bb7d95d9d65c6a2111748","2025-11-03","24-hr flow-weighted composite","raw wastewater","wwtp","3.2","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","201888.0","0.000010","pepper mild mottle virus","108968543.40923","copies/l wastewater","65.1","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"bdfb3afec6638c9a310d923eae4dd48e","510","in","State_Territory","18057","Hamilton","86000","b62291e7b875e0f4cc6cd95a7b9aca8c","2025-04-16","24-hr flow-weighted composite","raw wastewater","wwtp","7.471","ceres nanotrap","no","qiagen dpcr","promega ht tna kit","0","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","24960.0","no","12480.0","4103993.34921","0.000070","pmmov (gt-digital)","178560000","copies/l wastewater","370.00473","bcov vaccine","raw sample","4.63","2026-07-31T11:01:00.000"
"66c59127676dd3fd48822231c8ef23db","714","me","CDC_Verily","23021","Piscataquis","1000","1c633b5ad2dc3c6464a87effaaf0cbd9","2025-10-02","24-hr flow-weighted composite","raw wastewater","wwtp","0.15","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","425857.5","0.000010","pepper mild mottle virus","88484619.15077","copies/l wastewater","118.5","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"9006de896880e567fea80365c8ce5afa","568","ky","State_Territory","21111","Jefferson","349850","21f92baa95815e6951e4e4c66a745114","2025-03-18","24-hr flow-weighted composite","raw wastewater","wwtp","121.21","ceres nanotrap","no","dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","2","not tested","no","no","fluav","infa1 and infa2 combined","367471.7","copies/l wastewater","300000.0","yes","367471.7","481939196.52179","0.00125","pepper mild mottle virus","8.47","log10 copies/l wastewater","38.4","brsv vaccine","raw sample","9.52","2026-07-31T11:01:00.000"
"3f46d952fe7306052d1e259664e90600","491","il","State_Territory","17177","Stephenson","23650","e183c3277ed5b004c66eef114b3829c9","2026-01-04","24-hr time-weighted composite","raw wastewater","wwtp","2.936","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","47112.67004","copies/l wastewater","4050.0","yes","47112.67004","22139836.12169","0.00026","pepper mild mottle virus","180593413.35232","copies/l wastewater","84.36076","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"7e9040c0878c488b11580e03e4feb429","2133","wi","State_Territory","55063","La Crosse","85000","446f406f4dfa74d1d21a5fa00a4642c9","2025-05-21","24-hr flow-weighted composite","raw wastewater","wwtp","12.4","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","49893.0","no","24946.5","13776032.53694","0.00014","pepper mild mottle virus","176720000","copies/l wastewater","44.25","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"54b949cf8d6757105416f249461c7600","440","il","State_Territory","17043","Du Page","18800","1c5e99c472d0de3b040558c210ef83b0","2024-10-31","24-hr time-weighted composite","raw wastewater","wwtp","1.829","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","4125.0","copies/l wastewater","4050.0","yes","4125.0","1519118.26995","0.0","pepper mild mottle virus","1294537500","copies/l wastewater","82.40054","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"1db726d903ffec4cee9085bb2d90ad18","69","ar","CDC_Verily","05009","Boone","14000","c14b3c601c3fda09a8117b68a1a1a1a1","2025-07-10","24-hr time-weighted composite","post grit removal","wwtp","1.2","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","243347.14286","0.000050","pepper mild mottle virus","13643005.37108","copies/l wastewater","52.5","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"93c2c828f8bf752e7bc4009523905cc6","456","il","State_Territory","17097","Lake","126629","001b589a8ce9336b13431595ac15b718","2026-05-11","24-hr time-weighted composite","raw wastewater","wwtp","16.1","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","974606.95022","0.0","pepper mild mottle virus","845459698.02624","copies/l wastewater","47.279","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"e80593290170f1a5f2585075aff66e1c","449","il","State_Territory","17091","Kankakee","56317","28bbb6a995f0b2d6eca5a00e57587b61","2026-05-04","24-hr flow-weighted composite","raw wastewater","wwtp","14.179","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","4707.64227","copies/l wastewater","4050.0","yes","4707.64227","4486641.01433","0.000020","pepper mild mottle virus","289476124.53367","copies/l wastewater","81.4229","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"1591607b6b7f34b18bae141a8b2a9989","368","hi","CDC_Verily","15009","Maui","50700","64e8583f5f1eb2bd3e469211abdb8f8d","2026-05-03","24-hr flow-weighted composite","post grit removal","wwtp","3.29","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","184230.26627","0.0","pepper mild mottle virus","221054368.24615","copies/l wastewater","123.3","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"376de5f850ede4c04222009e083cdf6a","417","il","State_Territory","17031","Cook","110394","0595e5860fe9c5eaba82fb617087dbc1","2023-09-14","24-hr time-weighted composite","raw wastewater","wwtp","5.4","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","374960.1337","0.0","pepper mild mottle virus","547672500","copies/l wastewater","64.37788","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"d2fd9459fe1a6645cb95f85a5355e26a","1014","mn","State_Territory","27097","Morrison","9140","4efd858bcb7c49e1a2697b17dc195307","2025-12-03","24-hr flow-weighted composite","raw wastewater","wwtp","0.886","ceres nanotrap","no","qiagen dpcr","promega ht tna kit","200","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","25000.0","no","12500.0","4586794.85777","0.00026","pmmov (gt-digital)","47900000","copies/l wastewater","20.0","bcov vaccine","raw sample","6.96981","2026-07-31T11:01:00.000"
"4575dae47d7a62bf5416b61b3f541298","2387","al","State_Territory","01095","Marshall","18280","9bceedc1e37ff69452d894872bb3f253","2026-01-04","24-hr time-weighted composite","raw wastewater","wwtp","5.759","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","19622.0345","copies/l wastewater","3275.8","yes","19622.0345","23400584.20532","0.00215","pmmov (gt-digital)","9111245.185","copies/l wastewater","22.84","bcov vaccine","raw sample","5.0","2026-07-31T11:01:00.000"
"69e8190cff996920ec025ce7e7a3e5e0","136","ca","State_Territory","06061","Placer","108444","94636ae16e8879ca6c3d84a60756f8e5","2024-02-08","24-hr flow-weighted composite","raw wastewater","wwtp","16.51","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","6815.5","copies/l wastewater","1500.0","yes","6815.5","3927815.1856","0.000040","pepper mild mottle virus","172666760","copies/l wastewater","37.3","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"10d6a7a0cf21df5cf25792553bf9ee4c","996","mn","State_Territory","27037","Dakota","185832","041cdae91b704fcd4e02fcdeb7973372","2025-09-25","24-hr flow-weighted composite","raw wastewater","wwtp","11.83","ceres nanotrap","no","qiagen dpcr","promega ht tna kit","200","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","25000.0","no","12500.0","3012215.46881","0.000070","pmmov (gt-digital)","187000000","copies/l wastewater","24.0","bcov vaccine","raw sample","6.96939","2026-07-31T11:01:00.000"
"449698546d0566ae93370e394bcbefab","145","ca","State_Territory","06073","San Diego","2200000","77b6b29878881ba9ebf1985c5b9dd165","2026-04-29","24-hr flow-weighted composite","raw wastewater","wwtp","141.11","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","182099.24795","0.0","pepper mild mottle virus","1464025680","copies/l wastewater","59.7","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"7e331cc7bab5e893b4b8c0b0209394cc","111","ca","State_Territory","06033","Lake","13200","95b05ded0141e7b471a65065488f811b","2025-09-11","24-hr time-weighted composite","raw wastewater","wwtp","0.927","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","0.0","copies/l wastewater","1500.0","no","750.0","199378.73864","0.0","pepper mild mottle virus","1268444370","copies/l wastewater","74.8","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"fdbf985e42b1307e02c45b7d280eb28b","2184","wy","CDC_Verily","56039","Teton","13000","46cde2b56efaa1cb5885fd9f4672008f","2024-08-07","24-hr time-weighted composite","post grit removal","wwtp","1.85","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","1343.45009","copies/l wastewater","1500.0","no","750.0","404018.65385","0.0","pepper mild mottle virus","381182729.84615","copies/l wastewater","50.2","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"3384491ddb2fc80391070eb59fba5309","128","ca","CDC_Verily","06053","Monterey","16000","13289540449dd23bef87ec81e67a362e","2024-11-07","24-hr time-weighted composite","post grit removal","wwtp","1.105","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1","6555.83482","copies/l wastewater","1500.0","yes","6555.83482","1713886.57112","0.000040","pepper mild mottle virus","164235107.42154","copies/l wastewater","34.1","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"b44698811c87801b5e297a7485937442","494","il","State_Territory","17183","Vermilion","30479","6950d89b2fdf47edb554f9d5618929c8","2025-03-11","24-hr flow-weighted composite","raw wastewater","wwtp","6.1","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","12525.0","copies/l wastewater","4050.0","yes","12525.0","9488960.38256","0.000050","pepper mild mottle virus","248760000","copies/l wastewater","67.6109","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"f621efe01d2fcf028a2b5ee46bb1c5c1","160","ca","CDC_Verily","06079","San Luis Obispo","6031","4ab8f0cd20029b3ec78a69294525016f","2025-04-03","24-hr time-weighted composite","raw wastewater","wwtp","0.5","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","1500.0","no","750.0","235371.41436","0.000010","pepper mild mottle virus","122505521.32923","copies/l wastewater","53.6","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"9e633d2f1f34f34e9fae720004acdbef","734","md","CDC_Verily","24023","Garrett","3000","7a35aee7909c3a4e5c3d5b86a016a664","2025-12-24","24-hr time-weighted composite","raw wastewater","wwtp","0.9","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","3064.51531","copies/l wastewater","1500.0","yes","3064.51531","3480124.8799","0.000060","pepper mild mottle virus","47793245.76","copies/l wastewater","102.6","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"f7d7bc498619b45a6bc28e697118f05e","1002","mn","State_Territory","27047","Freeborn","18544","ed124b471b049bc0825b63ff1bb62b8e","2026-04-20","24-hr flow-weighted composite","raw wastewater","wwtp","3.22","ceres nanotrap","no","qiagen dpcr","promega ht tna kit","200","no","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","25000.0","no","12500.0","8216261.32442","0.00014","pmmov (gt-digital)","90430000","copies/l wastewater","19.0","bcov vaccine","raw sample","6.93082","2026-07-31T11:01:00.000"
"52dee37cee9731e9cfa6785c0b53107b","300","dc","CDC_Verily","11001, 51059, 24033, 51013, 24031, 51107","Loudoun, District Of Columbia, Prince Georges, Arlington, Montgomery, Fairfax","1600000","a93ff810e528c4b74dca9e9a31a93592","2025-12-15","24-hr time-weighted composite","post grit removal","wwtp","300.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","8873.57182","copies/l wastewater","1500.0","yes","8873.57182","6298128.52231","0.00013","pepper mild mottle virus","69344782.89231","copies/l wastewater","27.2","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"5601a8835f750cf5c998929d1f2e3d36","1914","tx","CDC_Verily","48453","Travis","539116","89b24ebc76b9c25a52df4582d693e812","2025-01-06","24-hr time-weighted composite","post grit removal","wwtp","45.0","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","11015.39636","copies/l wastewater","1500.0","yes","11015.39636","3480504.4972","0.000030","pepper mild mottle virus","396144944.49231","copies/l wastewater","108.6","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
"d9d9b82493c0b52e5f17d14d32d3e559","401","il","State_Territory","17007","Boone","25134","ca8ee7b6cf338b69e74865a19aea6787","2025-01-15","24-hr time-weighted composite","raw wastewater","wwtp","2.1","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","88950.0","copies/l wastewater","4050.0","yes","88950.0","28132959.05944","0.00010","pepper mild mottle virus","877725000","copies/l wastewater","32.44024","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"e1787a4705ef13c51392adb3fd49879f","144","ca","State_Territory","06071","San Bernardino","325000","044c9679db6b29d3aabe047776cffc53","2025-12-10","24-hr flow-weighted composite","raw wastewater","wwtp","15.4","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","6927.8","copies/l wastewater","1500.0","yes","6927.8","1242637.56753","0.000010","pepper mild mottle virus","649334180","copies/l wastewater","44.8","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"135b3a04af13cdd739d79f16d66ab2ee","102","ca","State_Territory","06019","Fresno","650000","8ae87a8fc92e2ab800f21e052ac9cc9e","2023-01-23","24-hr flow-weighted composite","raw wastewater","wwtp","48.63","ceres nanotrap","no","ddpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1","3422.9","copies/l wastewater","1500.0","yes","3422.9","969386.35453","0.000010","pepper mild mottle virus","612824770","copies/l wastewater","84.8","bcov vaccine","raw sample","4.963","2026-07-31T11:01:00.000"
"d6797be40557ebe9beef52cef7b82e2f","2324","ky","State_Territory","21111","Jefferson","31269","2d821a494d4d9da1d555bd5130b929f3","2025-07-16","24-hr flow-weighted composite","raw wastewater","wwtp","6.563","ceres nanotrap","no","dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","2","not tested","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","300000.0","no","150000.0","119176725.51089","0.00016","pepper mild mottle virus","8.97","log10 copies/l wastewater","5.8","brsv vaccine","raw sample","8.7","2026-07-31T11:01:00.000"
"dcb2f72309cbd0e6b275c5ecfa3e51ce","1828","sc","State_Territory","45091","York","88000","41881ff494b377cb8b082b842b99fdf9","2024-10-01","24-hr flow-weighted composite","raw wastewater","wwtp","15.48","ceres nanotrap","yes","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","2","not tested","no","no","fluav","infa1 and infa2 combined","649.92614","copies/l wastewater","3100.0","no","1550.0","1032123.72273","0.00331","pmmov (gt-digital)","467592.3191","copies/l wastewater","1.97357","bcov vaccine","raw sample","3.80419","2026-07-31T11:01:00.000"
"abc3ffe427b1557a44d2116423170c46","1439","ny","State_Territory","36117","Wayne","8931","e7839c52535433b52c8789af6318aad2","2026-06-30","24-hr flow-weighted composite","raw wastewater","wwtp","1.63","ceres nanotrap","no","dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","61","not tested","no","no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","25641.03","no","12820.515","8857369.53242","0.00010","pmmov (gt-digital)","130572820.50314","copies/l wastewater","43.95","bcov culture","raw sample","10000.0","2026-07-31T11:01:00.000"
"f73c7597c6e4189936e6bec181e20aea","2113","wi","State_Territory","55025","Dane","391815","845dbc17db3f7c52b9cf923e2db868f0","2024-01-20","24-hr flow-weighted composite","raw wastewater","wwtp","32.76","ceres nanotrap","no","qiagen dpcr","promega automated tna kit","2","not tested",,"no","fluav","infa1 and infa2 combined","34240.0","copies/l wastewater","49893.0","no","24946.5","7895583.58112","0.000060","pepper mild mottle virus","426160000","copies/l wastewater","49.81","bcov vaccine","raw sample","-1.0","2026-07-31T11:01:00.000"
"2eb1146f0532972a28fe01bf8ac971d3","471","il","State_Territory","17117","Macoupin","4480","60196765d08abbfd611628f876854a6d","2024-12-16","grab","raw wastewater","wwtp","1.25","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit","1","not tested",,"no","fluav","infa1 and infa2 combined","0.0","copies/l wastewater","4050.0","no","2025.0","2138793.24777","0.00017","pepper mild mottle virus","11967187.5","copies/l wastewater","26.22744","bcov vaccine","raw sample","5.884","2026-07-31T11:01:00.000"
"040fb3741f535609e44609c9ccd3dce3","722","me","CDC_Verily","23031","York","20000","fccf7c1877d1ca7f7846f0008850e1a7","2025-02-04","grab","post grit removal","wwtp","1.5","ceres nanotrap","no","ddpcr","thermo magmax viral/pathogen nucleic acid isolation kit","2","no","no","no","fluav","infa1 and infa2 combined","26371.25013","copies/l wastewater","1500.0","yes","26371.25013","7486929.76808","0.00042","pepper mild mottle virus","63539161.08308","copies/l wastewater","45.8","bcov vaccine","clarified sample","5.0","2026-07-31T11:01:00.000"
